iteration,makespan,bks,optimality gap
819,2345.77,Dynamic,0.00
820,2287.50,Dynamic,0.00
821,2291.77,Dynamic,0.00
822,2358.92,Dynamic,0.00
823,2320.68,Dynamic,0.00
824,2323.05,Dynamic,0.00
825,2367.36,Dynamic,0.00
826,2313.35,Dynamic,0.00
827,2297.28,Dynamic,0.00
828,2317.31,Dynamic,0.00
829,2293.98,Dynamic,0.00
830,2351.28,Dynamic,0.00
831,2330.85,Dynamic,0.00
832,2300.54,Dynamic,0.00
833,2296.90,Dynamic,0.00
834,2285.02,Dynamic,0.00
835,2287.41,Dynamic,0.00
836,2261.09,Dynamic,0.00
837,2287.66,Dynamic,0.00
838,2323.05,Dynamic,0.00
839,2340.39,Dynamic,0.00
840,2340.67,Dynamic,0.00
841,2349.83,Dynamic,0.00
842,2389.32,Dynamic,0.00
843,2339.74,Dynamic,0.00
844,2327.92,Dynamic,0.00
845,2366.30,Dynamic,0.00
846,2336.18,Dynamic,0.00
847,2359.85,Dynamic,0.00
848,2293.72,Dynamic,0.00
849,2289.48,Dynamic,0.00
850,2284.32,Dynamic,0.00
851,2345.10,Dynamic,0.00
852,2295.63,Dynamic,0.00
853,2303.94,Dynamic,0.00
854,2296.21,Dynamic,0.00
855,2305.60,Dynamic,0.00
856,2310.09,Dynamic,0.00
857,2304.69,Dynamic,0.00
858,2308.17,Dynamic,0.00
859,2311.90,Dynamic,0.00
860,2332.27,Dynamic,0.00
861,2329.24,Dynamic,0.00
862,2315.96,Dynamic,0.00
863,2346.46,Dynamic,0.00
864,2337.62,Dynamic,0.00
865,2355.72,Dynamic,0.00
866,2302.63,Dynamic,0.00
867,2331.80,Dynamic,0.00
868,2374.00,Dynamic,0.00
869,2319.92,Dynamic,0.00
870,2360.10,Dynamic,0.00
871,2380.05,Dynamic,0.00
872,2348.49,Dynamic,0.00
873,2344.32,Dynamic,0.00
874,2353.90,Dynamic,0.00
875,2376.72,Dynamic,0.00
876,2332.46,Dynamic,0.00
877,2287.33,Dynamic,0.00
878,2307.92,Dynamic,0.00
879,2382.70,Dynamic,0.00
880,2325.77,Dynamic,0.00
881,2331.13,Dynamic,0.00
882,2368.74,Dynamic,0.00
883,2283.41,Dynamic,0.00
884,2282.45,Dynamic,0.00
885,2287.00,Dynamic,0.00
886,2376.48,Dynamic,0.00
887,2387.54,Dynamic,0.00
888,2355.67,Dynamic,0.00
889,2365.92,Dynamic,0.00
890,2279.83,Dynamic,0.00
891,2407.55,Dynamic,0.00
892,2402.89,Dynamic,0.00
893,2357.51,Dynamic,0.00
894,2304.17,Dynamic,0.00
895,2374.43,Dynamic,0.00
896,2342.62,Dynamic,0.00
897,2331.37,Dynamic,0.00
898,2310.90,Dynamic,0.00
899,2283.50,Dynamic,0.00
900,2315.18,Dynamic,0.00
901,2340.89,Dynamic,0.00
902,2308.77,Dynamic,0.00
903,2312.94,Dynamic,0.00
904,2267.91,Dynamic,0.00
905,2290.37,Dynamic,0.00
906,2313.72,Dynamic,0.00
907,2332.17,Dynamic,0.00
908,2349.20,Dynamic,0.00
909,2328.45,Dynamic,0.00
910,2330.10,Dynamic,0.00
911,2324.49,Dynamic,0.00
912,2276.54,Dynamic,0.00
913,2294.46,Dynamic,0.00
914,2317.21,Dynamic,0.00
915,2292.60,Dynamic,0.00
916,2321.09,Dynamic,0.00
917,2272.57,Dynamic,0.00
918,2279.17,Dynamic,0.00
919,2330.21,Dynamic,0.00
920,2342.43,Dynamic,0.00
921,2284.72,Dynamic,0.00
922,2277.03,Dynamic,0.00
923,2268.46,Dynamic,0.00
924,2302.37,Dynamic,0.00
925,2298.94,Dynamic,0.00
926,2283.24,Dynamic,0.00
927,2346.47,Dynamic,0.00
928,2285.96,Dynamic,0.00
929,2302.00,Dynamic,0.00
930,2355.34,Dynamic,0.00
931,2351.44,Dynamic,0.00
932,2309.60,Dynamic,0.00
933,2296.27,Dynamic,0.00
934,2280.80,Dynamic,0.00
935,2343.62,Dynamic,0.00
936,2289.12,Dynamic,0.00
937,2332.29,Dynamic,0.00
938,2345.85,Dynamic,0.00
939,2357.68,Dynamic,0.00
940,2281.25,Dynamic,0.00
941,2314.46,Dynamic,0.00
942,2307.53,Dynamic,0.00
943,2282.85,Dynamic,0.00
944,2301.76,Dynamic,0.00
945,2359.96,Dynamic,0.00
946,2280.00,Dynamic,0.00
947,2291.08,Dynamic,0.00
948,2302.17,Dynamic,0.00
949,2289.41,Dynamic,0.00
950,2362.48,Dynamic,0.00
951,2336.43,Dynamic,0.00
952,2318.57,Dynamic,0.00
953,2274.44,Dynamic,0.00
954,2328.32,Dynamic,0.00
955,2315.18,Dynamic,0.00
956,2350.48,Dynamic,0.00
957,2297.17,Dynamic,0.00
958,2267.15,Dynamic,0.00
959,2304.72,Dynamic,0.00
960,2298.26,Dynamic,0.00
961,2332.05,Dynamic,0.00
962,2336.53,Dynamic,0.00
963,2351.67,Dynamic,0.00
964,2309.99,Dynamic,0.00
965,2308.05,Dynamic,0.00
966,2298.27,Dynamic,0.00
967,2299.13,Dynamic,0.00
968,2310.38,Dynamic,0.00
969,2303.23,Dynamic,0.00
970,2317.01,Dynamic,0.00
971,2323.93,Dynamic,0.00
972,2296.56,Dynamic,0.00
973,2304.80,Dynamic,0.00
974,2304.83,Dynamic,0.00
975,2305.61,Dynamic,0.00
976,2316.38,Dynamic,0.00
977,2265.48,Dynamic,0.00
978,2280.08,Dynamic,0.00
979,2303.39,Dynamic,0.00
980,2275.34,Dynamic,0.00
981,2283.03,Dynamic,0.00
982,2320.26,Dynamic,0.00
983,2320.04,Dynamic,0.00
984,2304.60,Dynamic,0.00
985,2319.25,Dynamic,0.00
986,2307.11,Dynamic,0.00
987,2301.39,Dynamic,0.00
988,2294.11,Dynamic,0.00
989,2302.71,Dynamic,0.00
990,2274.21,Dynamic,0.00
991,2322.94,Dynamic,0.00
992,2290.35,Dynamic,0.00
993,2308.95,Dynamic,0.00
994,2266.59,Dynamic,0.00
995,2302.64,Dynamic,0.00
996,2326.22,Dynamic,0.00
997,2327.32,Dynamic,0.00
998,2303.81,Dynamic,0.00
999,2314.23,Dynamic,0.00
1000,2275.75,Dynamic,0.00
