iteration,makespan,bks,optimality gap
729,3123.03,Dynamic,0.00
730,3154.39,Dynamic,0.00
731,3156.42,Dynamic,0.00
732,3136.90,Dynamic,0.00
733,3108.13,Dynamic,0.00
734,3132.39,Dynamic,0.00
735,3127.17,Dynamic,0.00
736,3117.60,Dynamic,0.00
737,3111.31,Dynamic,0.00
738,3111.89,Dynamic,0.00
739,3123.09,Dynamic,0.00
740,3117.16,Dynamic,0.00
741,3133.63,Dynamic,0.00
742,3133.07,Dynamic,0.00
743,3130.74,Dynamic,0.00
744,3124.49,Dynamic,0.00
745,3105.73,Dynamic,0.00
746,3097.67,Dynamic,0.00
747,3120.41,Dynamic,0.00
748,3139.17,Dynamic,0.00
749,3140.87,Dynamic,0.00
750,3124.87,Dynamic,0.00
751,3100.56,Dynamic,0.00
752,3100.14,Dynamic,0.00
753,3126.05,Dynamic,0.00
754,3151.30,Dynamic,0.00
755,3153.90,Dynamic,0.00
756,3145.57,Dynamic,0.00
757,3126.30,Dynamic,0.00
758,3131.99,Dynamic,0.00
759,3121.66,Dynamic,0.00
760,3097.63,Dynamic,0.00
761,3135.10,Dynamic,0.00
762,3148.35,Dynamic,0.00
763,3134.79,Dynamic,0.00
764,3132.81,Dynamic,0.00
765,3105.03,Dynamic,0.00
766,3102.16,Dynamic,0.00
767,3116.01,Dynamic,0.00
768,3121.81,Dynamic,0.00
769,3108.84,Dynamic,0.00
770,3117.48,Dynamic,0.00
771,3121.99,Dynamic,0.00
772,3146.53,Dynamic,0.00
773,3147.55,Dynamic,0.00
774,3101.68,Dynamic,0.00
775,3088.35,Dynamic,0.00
776,3098.69,Dynamic,0.00
777,3102.50,Dynamic,0.00
778,3106.91,Dynamic,0.00
779,3118.51,Dynamic,0.00
780,3127.03,Dynamic,0.00
781,3110.69,Dynamic,0.00
782,3136.19,Dynamic,0.00
783,3125.59,Dynamic,0.00
784,3101.39,Dynamic,0.00
785,3107.72,Dynamic,0.00
786,3095.43,Dynamic,0.00
787,3084.69,Dynamic,0.00
788,3094.53,Dynamic,0.00
789,3116.61,Dynamic,0.00
790,3105.06,Dynamic,0.00
791,3112.77,Dynamic,0.00
792,3125.15,Dynamic,0.00
793,3107.29,Dynamic,0.00
794,3103.81,Dynamic,0.00
795,3115.48,Dynamic,0.00
796,3095.75,Dynamic,0.00
797,3118.36,Dynamic,0.00
798,3116.35,Dynamic,0.00
799,3119.65,Dynamic,0.00
800,3120.22,Dynamic,0.00
801,3102.17,Dynamic,0.00
802,3117.54,Dynamic,0.00
803,3121.23,Dynamic,0.00
804,3112.16,Dynamic,0.00
805,3106.71,Dynamic,0.00
806,3112.99,Dynamic,0.00
807,3115.27,Dynamic,0.00
808,3108.07,Dynamic,0.00
809,3103.34,Dynamic,0.00
810,3108.19,Dynamic,0.00
811,3095.84,Dynamic,0.00
812,3104.38,Dynamic,0.00
813,3088.24,Dynamic,0.00
814,3100.97,Dynamic,0.00
815,3117.06,Dynamic,0.00
816,3139.54,Dynamic,0.00
817,3106.18,Dynamic,0.00
818,3087.11,Dynamic,0.00
